id,city
10035,Camp Wood
10080,Chandler
10126,Continental
10174,Coolidge
10217,Coolidge
10265,Kayenta
10315,Lukachukai
10390,Flagstaff
10391,Gilbert
10392,Maricopa
10393,Page
10394,Phoenix
10395,Peach Springs
10396,Sun City West
10397,Tempe
10398,Solomon
10399,Tucson
10909,Maricopa
10947,Maricopa
10984,Mayer
45293,Tonopah
11062,San Luis
11065,Page
11109,Pine Springs
11150,Pinon
11191,Queen Creek
11231,Rimrock
11274,Rock Point
11349,Tucson
11350,Surprise
11352,Roosevelt
45289,Tombstone
11353,Phoenix
11354,Kingman
11355,San Carlos
11356,Marana
11357,Willcox
11823,Rocky Ridge
45297,Prescott Valley
11903,Seligman
11947,Shonto
11990,Somerton
12032,Stanfield
12075,Tonopah
12117,Tucson
45298,Young
12200,Chino Valley
12271,Scottsdale
12272,Apache Junction
12273,Phoenix
12274,Queen Creek
12275,Tucson
12276,Tucson
45291,Mobile
12277,Stanfield
12278,Sedona
12279,Fort Thomas
12766,Wenden
12808,Show Low
12854,Mesa
12893,Mesa
12933,Phoenix
12980,Tucson
13016,Mesa
13055,Phoenix
13095,Hackberry
13135,Mesa
45296,Scottsdale
13195,Heber
45286,Pearce
13196,Bisbee
13197,Tonopah
13198,Tucson
13638,Tucson
13678,Lake Havasu City
13714,Prescott Valley
13756,Kingman
45294,Tombstone
45288,Jerome
13881,Goodyear
45287,Glendale
45944,Scottsdale
14706,Ganado
45290,Portal
15598,Tonopah
16290,Klondyke
16321,Sun City
16385,Glendale
16388,Dateland
16389,Wenden
16390,Phoenix
16391,Marble Canyon
16392,Aguila
16393,Buckeye
16394,Dateland
16395,Phoenix
16396,Sun City
16397,Lake Havasu City
16398,Mesa
16399,Phoenix
16400,Peach Springs
16401,Maricopa
16402,Willcox
16403,Supai Village
16404,Willcox
16405,Douglas
16406,Tusayan
16407,Sonoita
16408,Phoenix
16409,Huachuca City/Tombstone
16410,Cottonwood
16411,Flagstaff
16412,Phoenix
16413,Fountain Hills
16414,Palominas
16415,Prescott
16416,Morristown
16417,Phoenix
16418,Phoenix
16419,Maricopa
16420,Morristown
16421,Phoenix
16422,Yucca
16423,Peach Springs
16424,Peach Springs
16425,Tucson
16426,Queen Creek
16427,Mesa
16428,Salome
16429,Phoenix
16430,Phoenix
16431,Maricopa
45292,Safford
16432,Klondyke
16433,Chino Valley
16434,Parker
16435,Phoenix
16436,Stanfield
16437,White Hills
16438,Carefree
16439,Carefree
16440,Goldfield
16441,Goldfield
16442,Goldfield
16443,Goldfield
16444,Paulden
16445,Roosevelt
16446,Tempe
16447,Litchfield Park
16448,Stanfield
16449,Phoenix
16450,Redrock
16451,Wickenburg
16452,Wintersburg
16453,Mesa
16454,Tucson
16455,Black Canyon City
16456,Glendale
16457,Prescott Valley
16458,Yarnell
16459,Phoenix
16460,Tempe
16461,Patagonia
16462,Show Low
16463,Chandler
16464,Williams
16465,Maricopa
16466,Glendale
16467,Lake Havasu City
16468,Mesa
16469,Overgaard
16470,Phoenix
16471,Tucson
16472,Tonopah
16473,Coyote Springs
16474,Chandler
16475,Phoenix
16476,Sierra Vista
16477,Laveen
16478,Carefree
16479,Mesa
16480,Wickenburg
16481,Phoenix
16482,Phoenix
16483,Scottsdale
16484,Kingman
16485,Phoenix
16486,Phoenix
17161,Pima
17167,Maricopa
17170,Superior
17605,Apache Junction
18397,Kayenta
18468,Peach Springs
18756,Grand Canyon
19214,Bullhead City
19215,Bullhead City
19221,Maricopa
19330,Tucson
19343,Colorado City
19427,Buckeye
19486,Clifton/Morenci
19491,Casa Grande
19492,Chandler
19518,Williams
19608,Springerville
19626,Douglas
3492,Tucson
19664,Douglas Bisbee
19672,Phoenix
19690,Whiteriver
19691,Wickenburg
19701,Bagdad
19704,Eloy
19705,Gila Bend
19706,Kearny
19707,San Manuel
19708,Sells
19711,Chinle
19712,Benson
19866,Mesa
3529,Fort Huachuca Sierra Vista
3530,Flagstaff
19927,Gila Bend
3551,Grand Canyon
19940,Glendale
19999,Goodyear
20053,Lake Havasu City
20160,Bullhead City
20161,Kingman
20180,Winslow
3617,Phoenix
20299,Marble Canyon
20336,Yuma Proving Ground(Yuma)
3658,Glendale
20594,Marana
3961,Yuma
20741,Nogales
20791,Ajo
20792,Douglas
20793,Bisbee
20794,Coolidge
20795,Polacca
20796,Globe
20797,Holbrook
20798,Chandler
20799,Parker
20800,Seligman
20801,Tombstone
20802,Willcox
20803,Cottonwood
20804,Payson
24076,Picacho
20821,Page
3772,Phoenix
3789,Prescott
20958,Window Rock
20979,Tucson
21032,Safford
21045,Scottsdale
21055,Sedona
21073,St Johns
21097,Show Low
21134,Tuba City
3932,Tucson
21239,Taylor
21258,Temple Bar
21447,Meadview
21450,Peach Springs
23956,Phoenix
23963,Peoria
43069,Tusayan
43085,Meadview
45096,
45978,Surprise
46474,
46094,
313358,
319294,Hereford
319295,Cochise County
321206,
321971,Marana
322096,Bouse
26368,Cibecue
6528,Barstow
6582,Hesperia
6583,Placerville
6584,Los Angeles
6641,Huntington Beach
6643,Frazier Park
6700,La Mesa
6756,Palmdale
6757,Julian
6811,Calabasas
6812,Pope Valley
6865,Yermo
6866,Glendale
6919,Taft
6920,Richvale
6967,Diamond Springs
6968,Jamestown
45316,Tulare
7018,King City
7019,Grass Valley
45317,Tulare
7107,Los Angeles
7108,Santa Maria
7109,West Los Angeles
7110,Santa Ynez
7111,Santa Ynez
7112,Santa Ysabel
7113,Ocotillo
7114,Seal Beach
7115,Aguanga
7116,Shandon
7127,Raymond
7128,Adelanto
7129,Chula Vista
7130,Chula Vista
7131,Glendale
7132,Irvine
7133,Lancaster
7134,Los Angeles
7135,Ridgecrest
7136,Romoland
7436,Los Banos
7437,Corning
7438,Gasquet
7506,Schellville/Sonoma
7507,Selma
7508,Shingletown
7509,Sonoma
7653,Apple Valley
7654,Bakersfield
7702,Fowler
7703,Adelanto
7752,Lodi
7753,Stratford
7811,Lake Arrowhead
7812,Dixon
7871,Newport Beach
7872,Glendora
7887,Los Angeles
7930,Palo Alto
7931,Merced
7982,San Francisco
7983,Angels Camp
8034,San Pablo
8035,Davenport
8083,Templeton
8084,Live Oak
8130,Valencia
8131,Helendale
8220,Hollister
8221,Simi Valley
8222,South Belridge
8223,Rancho Cordova
8224,South Laguna Beach
8225,Blythe
8226,South Pasadena
8227,Alpine
8228,Costa Mesa
8229,Thousand Oaks
8230,Thousand Oaks
8236,San Dimas
8237,Lancaster
8238,Mojave
8239,Oakland
8240,Orange
8241,Poway
8242,Sacramento
8243,Santa Maria
8244,Vernon
8566,Dunsmuir
8636,Strathmore
8637,Upper Lake
8779,Blythe
8780,Pope Valley
8825,Huntington Beach
8826,Lancaster
8877,Sausalito
8878,Marysville
8879,Los Angeles
8931,Fort Jones
8932,Los Angeles
8933,El Centro
8989,Pasadena
8990,Corcoran
8991,Anaheim
9043,Santa Ysabel
9044,Pleasant Grove
9045,Ellwood
9092,Wilton
9093,Los Angeles
9094,Acton
9140,Apple Valley
9141,Pleasant Grove
9142,Newhall
9190,Dos Palos
9191,Boron
9192,Bakersfield
9238,Desert Hot Springs
9239,Los Angeles
9240,Georgetown
9335,Three Rivers
9336,Torrance
9337,Twentynine Palms
9338,Twentynine Palms
9339,Valley Center
9340,Huntington Beach
9341,Los Angeles
9342,Woodland Hills
9343,Yucca Valley
9345,City of Commerce
9346,Morgan Hill
9347,Arbuckle
9348,Tennant
9349,Redding
9350,West Sacramento
9351,Oxnard
9352,Glendale
9353,Wildomar
9354,Galt
45306,Los Angeles
45315,Murrieta
14060,Lost Hills
46084,San Jose
45305,Los Angeles
45312,San Diego
45310,Lake Arrowhead
9910,Greenville
9911,Long Beach
9952,Irvine
9953,Whittier
9992,Lemoore
9993,Knights Landing
9994,El Segundo
10037,Rosamond
10038,Paso Robles
10039,Carpinteria
10081,Roseville
10082,Burney
10083,Snelling
10128,Los Angeles
10129,Merced
10130,Grimes
10175,Stratford
10176,Oceanside
10177,Lost Hills
10218,Temecula
10219,Escondido
10220,Fresno
10268,Wasco
10269,Verona
10270,Meridian
10317,Cathedral City
10318,Perris
10404,Wasco
10405,Newport Beach
10406,Irvine
10407,Cuyama
10408,Madera
10409,Los Angeles
10410,Greenfield
10411,San Fernando
10412,Soledad
10413,Sacramento
10414,Los Angeles
10415,Red Bluff
10416,Long Beach
10417,Pasadena
10418,Los Angeles
10419,Rancho Palos Verdes
10420,Los Angeles
10421,Torrance
10422,San Buenaventura
299726,Santa Barbara
317206,Anaheim
10699,Coalinga
10911,City of Industry
317227,Murrieta
10949,Forest Glen
10987,Indio
10988,Costa Mesa
10989,Reedley
10998,Long Beach
11025,Kelso
11026,Twentynine Palms
11027,Petaluma
11040,Los Angeles
11067,Blythe
11068,Linden
11069,Los Angeles
11081,Los Angeles
11110,Corona
11111,Zenia
11112,Groveland
11124,Los Angeles
11151,Julian
11152,Los Angeles
11153,Llano
11192,Lake Arrowhead
45314,San Fernando
11193,Auburn
11232,Westminster
11233,Grass Valley
11234,Madera
11276,Carpinteria
11277,Madera
11278,Red Bluff
11366,Los Angeles
11367,Los Angeles
11368,Brentwood
11369,Pleasanton
11370,Lynwood
11371,Orange
11372,El Segundo
11373,Chico
11374,Modesto
11375,Los Angeles
11376,Rancho Santa Margarita
11377,Temecula
11378,Williams
11379,Lucerne
11380,Carmichael
11381,San Marcos
11382,Bishop
11383,Hanford
11384,Colton
11824,Long Beach
11825,Lakewood
11863,Lucerne Valley
11864,Galt
11905,Riverside
11906,Adelanto
11907,Paynes Creek
11948,Simi Valley
11949,Anchor Bay
11950,Grimes
11991,National City
11992,Anza
11993,Placerville
12004,Los Angeles
12033,Oakland
12034,Bakersfield
12035,Los Angeles
12076,Los Angeles
12077,Blythe
12119,Los Angeles
12120,Boron
12121,Rancho Murieta
12161,Los Angeles
12162,Borrego Springs
12163,Jackson Lake
12202,San Ramon
12203,Brawley
12204,Pleasant Grove
12215,Los Angeles
12289,Glendale
12290,San Ardo
12291,Barstow
12292,San Rafel
12293,Barstow
12294,Delano
12295,Delano
12296,Five Points
12297,Ione
12298,Kelseyville
12300,Mariposa
12301,Santa Margarita
12302,Gilroy
12303,Modesto
12304,Salinas
12305,Irvine
12306,Los Angeles
12307,Parker Dam
12308,Arvin
12309,Auberry
12646,Chester
12768,Concord
12769,Bryte
46297,Banning
12780,Los Angeles
12809,Twentynine Palms
12810,Calexico
12824,Los Angeles/Van Nuys
12856,Los Angeles
12857,Caliente
12858,Manhattan Beach
12894,North Shore
12895,Capay
12896,Livermore
12935,Truckee
12936,Carson
12937,Knights Landing
12982,Tulare
12983,Caruthers
12984,Herald
13018,Cambria
13019,Chowchilla
13020,Palos Verdes
13056,Chowchilla
13057,Colusa
13058,Placerville
13097,Cottonwood
13098,Corcoran
13099,Kennedy Meadows
13136,Victorville
13137,Davis
13205,Los Angeles
13206,Macdoel
13207,Rosemead
13208,San Pedro
13209,Thousand Oaks
13210,Yucca Valley
13211,Railroad Flat
13212,Arvin
13213,Lenwood
13214,Los Angeles
13215,Bakersfield
13216,Eagleville
13217,Fillmore
13218,Mariposa
13219,Ojai
13220,O'Neals
13221,Santa Ana
13222,Stockton
13223,Jamestown
317224,Sacramento
13523,Columbia
13640,Los Angeles
13641,Death Valley Junction
13679,Pollock Pines
13680,Delevan
13715,Quincy
13716,Desert Center
13757,Bear Valley
13758,Desert Center
13796,San Bernardino
13797,Di Giorgio
13808,Malibu
13836,Huntington Beach
13837,Dos Palos
13883,Long Barn
13884,Dos Palos
13885,El Centro
13925,Madera
13926,Dunlap
13964,Irvine
14002,Apple Valley
14003,North San Juan
14061,Lucerne Valley
14062,Bakersfield
14063,Redding
45307,Palm Springs
14064,Balch Camp
14065,Five Points
14066,Placentia
14067,Rancho Mirage
14068,Rutherford
14069,Kerman
14070,Oakland
14071,Clovis
14072,Los Angeles
14073,Bridgeport
14074,Culver City
14075,Culver City
14076,Culver City
14078,Placerville
14185,Carson
14186,City of Industry
14484,Lotus
14485,Blythe
14495,Newhall
14521,Middletown
14522,Orinda
14532,Valencia
14558,Moorpark
14559,Fort Bragg
14591,Costa Mesa
14603,Norwalk
14632,Los Angeles
14633,Los Angeles
14644,Norwalk
14672,Gualala
14712,Fresno
14713,Hemet
45311,Merced
14747,Hanford
14748,Los Angeles
14749,Santa Ana
14781,San Jose
14782,Irvine
14817,Riverdale
14818,Goleta
14871,Victorville
14872,Sylmar
14873,Auburn
14874,Camino
14875,San Bernardino
14876,Winchester
14877,Yucca Valley
14878,Carpinteria
14879,Lodi
14880,San Diego
14881,Palmdale
14882,Escondido
14883,Elk Grove
14884,Burbank
14885,Stockton
14886,Los Angeles
14887,Maxwell
14888,Lodi
14889,Los Angeles
14890,Kerman
15165,Fairfield
15273,Linden
15274,Elk Creek
15304,Desert Hot Springs
15305,Kennedy Meadows
15340,Stratford
15341,Meridian
15379,Fountain Valley
15380,Pinedale
322009,La Jolla
15411,Fontana
15412,Loma Linda
15445,Whitley Garden
15446,Glendale
317212,Victorville
15480,Woodland Hills
15481,Newbury Park
15516,Lebec
15517,Oroville
15554,Los Angeles
15555,Willows
15568,Pomona
46304,Upland
15600,El Mirage
15601,Susanville
15614,Pomona
15660,Tehachapi
15661,Barstow
15662,Brawley
15663,City of Industry
15664,Joshua Tree
15665,Los Angeles
15666,Bishop
15667,Sanger
15668,Huntington Beach
15669,Alhambra
15670,Turlock
15671,Le Grand
15672,Hollister
15673,Likely
15674,Ivanpah
15675,Hanford
15676,Madera
15677,Marysville
15678,Huntington Beach
15679,Walnut Grove
317202,Hollister
16075,Adin
16077,Fort Bidwell
16514,Folsom
16531,Lompoc
16532,Burney
16533,Patterson
16534,Planada
16535,Cottonwood
16536,Stratford
16537,Alturas
16538,Pleasant Grove
16539,Alhambra
16540,Klamath River
16541,Little Shasta
16542,Mc Cloud
16543,Adelanto
16544,Reedley
16545,Richmond
16546,Grass Valley
16547,Rio Linda
16548,Riverbank
16549,Robbins
16550,Ione
16551,Ione
16552,Rough and Ready
16553,Sacramento
16554,Van Nuys
16555,La Jolla
16556,San Andreas
16557,San Francisco
16558,San Francisco
16559,Moreno Valley
16560,Fontana
16561,San Francisco
16562,Sanger
16563,San Joaquin
16564,San Jose
16565,San Jose
16566,San Rafael
16567,Rancho Santa Margarita
16568,Santa Cruz
16569,Calpine
16570,Santa Rosa
16571,Selma
16572,Selma
16573,Lake Elsinore
16574,South Lake Tahoe
16575,Springville
16576,Stevinson
16577,Los Angeles
16578,San Diego
16579,Stockton
16580,Stratford
16581,Malibu
16582,The Sea Ranch
16583,San Pedro
16584,Redding
16585,Tracy
16586,Mission Viejo
16587,Soledad
16588,Vacaville
16589,Turlock
16590,Verona
16591,Vina
16592,Victorville
16593,Camp Roberts
16594,Walnut Creek
43037,Sylmar
16596,Watsonville
16597,Watsonville
16598,Westley
16599,Laguna Hills
16600,Avenal
16601,Helendale
16602,Drytown
16603,Ventura
16604,Yuba City
16605,Hemet
16606,Potrero
16607,Ramona
16608,Ridgecrest
16609,Riverside
16610,Marina Del Rey
16611,San Bernardino
16612,Riverside
16613,Corona
16614,Visalia
16615,San Diego
16616,Irvine
16617,Los Angeles
16618,San Clemente
16619,San Ardo
16620,Lake Elsinore
16621,Cadiz
16622,Riverside
20291,Paradise
16623,Santa Ana
16624,Santa Ana
16625,Burbank
16626,Santa Barbara
16627,Santa Barbara
16628,Santa Barbara
16629,Long Beach
16719,Los Angeles
16720,Dos Palos
16721,El Segundo
16722,El Segundo
16723,Elk Grove
16724,Fremont
16725,Glendale
16726,Long Beach
16727,Los Angeles
16728,Chula Vista
16729,Malibu
16730,Lodi
16731,Los Angeles
16732,Palmdale
16733,Pasadena
16734,Ridgecrest
16735,Coronado
16736,Barstow
16737,Danby
16738,Glendale
16739,Los Angeles
16740,Jackson
16741,Valencia
16742,Biggs
16743,Clovis
16744,Cuyama
16745,Chatsworth
16746,El Monte
16747,Joshua Tree
16748,Goffs
16749,Long Beach
16750,Los Angeles
16751,Los Angeles
16752,Pauma Valley
16753,Simi Valley
16754,Warner Springs
16755,Windsor
16756,Chico
16757,Huntington Beach
16758,St Helena
16759,Lancaster
16760,Oakland
16761,Aliso Viejo
16762,Seal Beach
16763,Anaheim
16764,Anaheim
16765,Gorman/Lancaster
16766,Valley Center
16767,Long Beach
16768,Los Angeles
16769,Los Angeles
16770,Santa Rosa
16771,Stockton
16772,Clearlake
16773,Los Angeles
16774,Orange
16775,Chico
16776,San Diego
16777,Santa Ana
16778,Agua Dulce
16779,Bakersfield
16780,Bakersfield
16781,Calabasas
16782,Castaic
16783,Fremont
16784,Huntington Beach
16785,La Canada
16786,Lompoc
16787,Lompoc
16788,Lakeport
16789,Los Angeles
16790,Los Angeles
16791,Malibu
16792,Oxnard
16793,Rosamond
16794,Rosemead
16795,San Diego
16796,Santa Cruz
16797,Saugus
16798,Shaver Lake
16799,Sherman Oaks
16800,Sunland
16801,Thousand Oaks
16802,Woodland
16803,Hilmar
16804,Sonoma
16805,Santa Clara
16806,City of Industry
16807,Alturas
16808,Chatsworth
16809,Chico
16810,Auberry
16811,Irvine
16812,Shaver Lake
16813,Quincy
16814,San Bernardino
16815,Vacaville
16816,San Diego
16817,Seal Beach
16818,Watsonville
46092,
16821,Fort Bragg
45313,San Francisco
45308,Sonoma
16822,Bridgeport
16823,Sacramento
16824,Williams
16825,Clarksburg
16826,Napa
16827,Lemore
16828,San Diego
16829,Knightsen
16830,Kelseyville
16831,Anaheim
16832,Yermo
16833,Galt
16834,Los Angeles
16835,Belden
16836,Canoga Park
16837,Big Creek
16838,Farmington
16839,Canoga Park
16840,El Segundo
16841,Fresno
16842,El Segundo
16843,Grass Valley
16844,Mojave
16845,Franklin
16846,Los Angeles
16847,Manton
16848,Anaheim
16849,Modesto
16850,Big Bear Lake
16851,Redding
16852,Los Angeles
16853,Fresno
45309,Hanford
317223,Vacaville
45318,Palo Verde
322043,Patterson
16955,Camp San Luis Obispo
17054,Hollister
311044,Culver City
17078,Dinsmore
17157,Napa
17158,Elk Grove
17160,Georgetown
17164,Gualala
17169,Fresno
17189,Brownsville
17607,Hyampom
17613,Redding
17622,Fort Hunter Ligget Jolon
18254,Sausalito
18382,Baker
18384,Shelter Cove
18501,Lakeport
18502,Lodi
18504,Montague
18506,Susanville
18507,Tracy
18607,Quincy
18608,Angwin
18609,Chowchilla
18610,Independence
18656,Happy Camp
18724,Gustine
18800,Chemehuevi Valley
19195,Edwards
19216,Alturas
19217,Fort Jones
19218,Dorris
19227,Alturas
3362,Arcata/Eureka
19254,Herlong
19268,Corona
19292,Napa
19296,Apple Valley
19324,Auburn
19331,Avalon
3391,Marysville
3402,Bakersfield
19377,Bishop
19388,Blythe
19390,Emigrant Gap
19395,Banning
3432,Burbank
19422,Brawley
19430,Fort Irwin/Barstow
19454,Coalinga
19456,Byron
19467,Upland
19469,Concord
3443,Crescent City
19498,Chico
19514,Calipatria
19517,Camarillo
19525,Chino
19539,Compton
19542,San Andreas
19551,Corcoran
19552,Carlsbad
3474,Calexico
19611,Boonville
19612,Visalia
19615,Daggett
19639,Delano
19670,Novato
18612,Davis/Woodland/Winters
19688,San Martin
19699,Groveland
17175,Davis
3503,Edwards
19727,Needles
3506,Eureka
19757,El Monte
19811,Firebaugh
19826,Hayfork
19829,Murrieta/Temecula
19830,Franklin
3524,Fresno
19848,Fresno
19889,Fortuna
19905,Fullerton
19970,Grass Valley
20011,Herlong
20023,Half Moon Bay
3578,Hawthorne
20056,Hanford
20064,Hemet
20101,Hayward
20184,Imperial
20200,Inyokern
20201,Santa Ynez
20275,King City
20280,Rosamond
20281,Holtville
20282,Kernville
20283,Death Valley National Park
20284,Borrego Springs
20285,Death Valley National Park
20287,Taft
20288,Wasco
20289,Yucca Valley
20292,Hesperia
20296,Big Bear
20300,Bakersfield
20302,Buttonwillow
20303,Desert Center
20304,Perris
20306,Rialto
20307,Agua Dulce
20308,California City
20309,Trona
20310,Famoso
20312,Chiriaco Summit
20314,Lost Hills
20315,New Cuyama
20316,Tehachapi
3632,Los Angeles
3644,Long Beach
20339,Lincoln
20692,Little River
20367,Lompoc
20377,Los Banos
20384,Livermore
20435,Markleeville
20462,Mendota
20469,Madera
3666,Sacramento
20480,Merced
3676,Merced
20506,Sacramento
20507,Mojave
20510,Shafter
20527,Mammoth Lakes
3701,Modesto
20547,Mariposa
3705,Monterey
20589,San Diego
3718,Marysville
3724,Oceanside
29651,Alameda
20643,China Lake
3731,El Centro
3733,San Diego
20647,Lemoore
20655,Imperial Beach
20657,San Nicolas Island
3739,Point Mugu
30362,Tustin
20658,San Clemente Island
3741,Mountain View
20666,Twentynine Palms
23476,Santa Ana
3743,San Diego
20671,Beckwourth
